INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc150271.wav,126.197548,,,,,,,,,,,,,,,,,,,1,,,,,,nqi2MXqrkKfaJA6FvS2ncQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc400300.wav,42.083267,,,,,,,,,,,,,,,,,,,1,,,,,,GAmeSpnlyG4rnJIi9xmFQg==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc360212.wav,8.306939,,,,,,,,,,,,,,,,,,,1,,,,,,6Mpb54dX+z2yCvpcP18vJA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Common Moorhen,xc519992.wav,60.473469,,,,,,,,,,,,,,,,,,,1,,,,,,fkAzmYCFM21P18eO+kBVYw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc360214.wav,22.700409,,,,,,,,,,,,,,,,,,,1,,,,,,7GWTjdvIMCyF/cP1eH4noQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc364359.wav,13.953333,,,,,,,,,,,,,,,,,,,1,,,,,,Tl8DRt1BvHCTBJ2tcQ4HWw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc402266.wav,22.073469,,,,,,,,,,,,,,,,,,,1,,,,,,qyUiPqXeEnSOg1a+3x/zzA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc347571.wav,193.20163,,,,,,,,,,,,,,,,,,,1,,,,,,M7ldbCLwciBC3XXk6zvDOQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Redwing,xc604178.wav,55.032001,,,,,,,,,,,,,,,,,,,1,,,,,,08WR+8/Pe8Bat/6M3hSXGQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc474515.wav,133.564087,,,,,,,,,,,,,,,,,,,1,,,,,,CVJSx0bOc0z9HgXi2Rk6fQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Redwing,xc604179.wav,23.544001,,,,,,,,,,,,,,,,,,,1,,,,,,F4DnR3vEW1afBhfm0+mXsA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc197156.wav,210.128983,,,,,,,,,,,,,,,,,,,1,,,,,,3wkmYsfO/1IKG8VG4Oj8ww==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc476977.wav,18.050611,,,,,,,,,,,,,,,,,,,1,,,,,,LQlxOxMV+dLhkiaWVr/R6A==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc366285.wav,48.722668,,,,,,,,,,,,,,,,,,,1,,,,,,He5dhdixmckgOM+6qxu6lA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Redwing,xc604448.wav,4.788,,,,,,,,,,,,,,,,,,,1,,,,,,jl/oS6CiekjNXEbnnwibXg==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Redwing,xc605157.wav,2.456576,,,,,,,,,,,,,,,,,,,1,,,,,,2+7Ydp8ekK78vfSJZVuwkw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Redwing,xc605230.wav,2.990023,,,,,,,,,,,,,,,,,,,1,,,,,,8f5txaUs1cggr/h2aWBQnQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc477569.wav,17.338572,,,,,,,,,,,,,,,,,,,1,,,,,,8qcD0UaaCEdxqzGzfO8AhA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc403031.wav,74.946373,,,,,,,,,,,,,,,,,,,1,,,,,,HkYHij4ECZCYqqpaTmGcXA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Redwing,xc605248.wav,4.046894,,,,,,,,,,,,,,,,,,,1,,,,,,s3q1LZb7ok035a9UmgIwDw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc197571.wav,60.059547,,,,,,,,,,,,,,,,,,,1,,,,,,VF9Tu2SIs/gxOKqhWJPCeQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc367545.wav,38.766979,,,,,,,,,,,,,,,,,,,1,,,,,,twdSzjfsPCy432FGFJvG6Q==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc403032.wav,31.374126,,,,,,,,,,,,,,,,,,,1,,,,,,CB2fszBEnTY5hEuw/Khiqw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc478196.wav,74.625252,,,,,,,,,,,,,,,,,,,1,,,,,,501ybyIwmE/yjjZD8g/GRw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc403802.wav,24.208549,,,,,,,,,,,,,,,,,,,1,,,,,,hd08uq+sNczsh6B0FZzvbQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc370533.wav,41.090611,,,,,,,,,,,,,,,,,,,1,,,,,,zmi9FMNrUwJGPlOMp8bhZw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc356171.wav,193.20163,,,,,,,,,,,,,,,,,,,1,,,,,,vQkjv7rhNAvzb9s7nUo14w==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc156441.wav,191.373062,,,,,,,,,,,,,,,,,,,1,,,,,,RADNoF3VlyTI8XAPejgbNA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc356172.wav,18.416327,,,,,,,,,,,,,,,,,,,1,,,,,,CH6QB8qlK/kZGk6QVEnPGw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc405072.wav,48.743999,,,,,,,,,,,,,,,,,,,1,,,,,,je9W6MIg46N2adrl1fcQkg==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc359355.wav,32.712002,,,,,,,,,,,,,,,,,,,1,,,,,,bKXuYMeenBbNNN2CXHv48A==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc487352.wav,57.547756,,,,,,,,,,,,,,,,,,,1,,,,,,oNhQiVjSYjbI7t+JOREwNw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc372008.wav,46.497959,,,,,,,,,,,,,,,,,,,1,,,,,,4VLF5YLznHANbK1uRxnK4g==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc197572.wav,110.328819,,,,,,,,,,,,,,,,,,,1,,,,,,LJpFoi0/qE+tAOATm9t3Pg==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc405977.wav,44.04245,,,,,,,,,,,,,,,,,,,1,,,,,,6dcLlvZTKQ5nXsmCJboDHQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc197573.wav,7.442721,,,,,,,,,,,,,,,,,,,1,,,,,,uSAsEk2mABfpi7FB4bQZsg==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc490079.wav,27.620125,,,,,,,,,,,,,,,,,,,1,,,,,,P9Gib76Ns+kv7WoUGYWC4A==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc509500.wav,7.915215,,,,,,,,,,,,,,,,,,,1,,,,,,bTT3Sn2Bnyy4x78VZNKbiw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc197583.wav,11.836077,,,,,,,,,,,,,,,,,,,1,,,,,,T8RTUcr+8WwmCaXnzXCGlw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc198415.wav,26.553402,,,,,,,,,,,,,,,,,,,1,,,,,,hQIRBQek1YsDSFuZhSjI3A==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc513542.wav,18.279249,,,,,,,,,,,,,,,,,,,1,,,,,,njGX3t8GtKrnwIpevfKaAg==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc405987.wav,33.69796,,,,,,,,,,,,,,,,,,,1,,,,,,NmuknueWzddhXU/IdOmbIA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc405989.wav,28.081633,,,,,,,,,,,,,,,,,,,1,,,,,,ClT0Bq+8Wbq9fsGo2ngXNA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc371059.wav,112.52578,,,,,,,,,,,,,,,,,,,1,,,,,,BG5GHnDb1Qlwe7FV7Nb5dA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc211465.wav,56.325306,,,,,,,,,,,,,,,,,,,1,,,,,,qDMzOOsswoc54Kg1HlO6cw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc513929.wav,53.883064,,,,,,,,,,,,,,,,,,,1,,,,,,L/65hS1C3KhPS21LgJApPA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc372776.wav,15.006735,,,,,,,,,,,,,,,,,,,1,,,,,,hgt18kJ0OcEIz9QwhWL7pQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc372046.wav,138.004898,,,,,,,,,,,,,,,,,,,1,,,,,,n6s4cM5E1un7wiXFJyaxeg==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc406293.wav,37.439999,,,,,,,,,,,,,,,,,,,1,,,,,,Ncp0S3ct4oKaYA7Slm4t/A==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc213958.wav,20.563219,,,,,,,,,,,,,,,,,,,1,,,,,,NhAgfwjkDIA0JtF6B6hqUw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc374199.wav,90.969978,,,,,,,,,,,,,,,,,,,1,,,,,,p5Ww/GPsb0OnPJpHfRZAGg==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc214075.wav,9.848164,,,,,,,,,,,,,,,,,,,1,,,,,,mVyk66BI0l5E4QvEgM/Iag==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc376887.wav,8.650816,,,,,,,,,,,,,,,,,,,1,,,,,,uaZquHbjxoPbpBVnoTxcnw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc406295.wav,19.272959,,,,,,,,,,,,,,,,,,,1,,,,,,2PVvHolnT/WC9CB5/xByAQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc376889.wav,21.929342,,,,,,,,,,,,,,,,,,,1,,,,,,0TxfM3EbWo7/s8RoGYqTMQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc376891.wav,20.122223,,,,,,,,,,,,,,,,,,,1,,,,,,bH76/f9aP3/UZirQMujUqA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc376892.wav,2.402064,,,,,,,,,,,,,,,,,,,1,,,,,,+zIu3Xw2O0BhzFp5O9CJPA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc406296.wav,17.351999,,,,,,,,,,,,,,,,,,,1,,,,,,mS2ueFeJoNc8QHTcVSLbTw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc169998.wav,163.944489,,,,,,,,,,,,,,,,,,,1,,,,,,x1A4crNYFoQFQ6upn44UcQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc376893.wav,25.706532,,,,,,,,,,,,,,,,,,,1,,,,,,TZ42aNASsEiqtznhZ/e2/Q==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc245715.wav,134.368896,,,,,,,,,,,,,,,,,,,1,,,,,,z71nqj87m0bpmja8LzpAPA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc247889.wav,1.584,,,,,,,,,,,,,,,,,,,1,,,,,,cs+InVJ9bir2uvyhQ/E8CA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc519698.wav,87.850861,,,,,,,,,,,,,,,,,,,1,,,,,,BeYhtsC4h/ugVF6a7i5S8w==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc406297.wav,34.57552,,,,,,,,,,,,,,,,,,,1,,,,,,zWPo1PWsf1e9WIes3Bgc5w==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc372048.wav,73.639183,,,,,,,,,,,,,,,,,,,1,,,,,,kQcWb2fHNUD17wQgQ5VAdw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc377100.wav,24.874491,,,,,,,,,,,,,,,,,,,1,,,,,,y0kAnCNOULRzEHzlfKopfA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc406298.wav,13.296,,,,,,,,,,,,,,,,,,,1,,,,,,AtMAIg8mJqe6mlOUibImIw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc372049.wav,18.285715,,,,,,,,,,,,,,,,,,,1,,,,,,R82LgttfaRIc8NokNL8a9w==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc372050.wav,10.266123,,,,,,,,,,,,,,,,,,,1,,,,,,o18clcHJ4rYsCQubWzATBw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc247890.wav,105.167999,,,,,,,,,,,,,,,,,,,1,,,,,,upqmCscD0MfzgOIIH/Jx9g==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc519722.wav,42.537983,,,,,,,,,,,,,,,,,,,1,,,,,,ecg8b2zvRIyXtVfVL+6ycg==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc380452.wav,31.584,,,,,,,,,,,,,,,,,,,1,,,,,,BvxNeostNopxx52QV5NSpQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc252238.wav,22.23127,,,,,,,,,,,,,,,,,,,1,,,,,,km2RT15/xY+nVejayuMBnw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc394974.wav,12.773877,,,,,,,,,,,,,,,,,,,1,,,,,,9ioOG3209dq0wpEM5/y/1w==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc399838.wav,7.235919,,,,,,,,,,,,,,,,,,,1,,,,,,2sVPAbnVE19X5iIiGUt66Q==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc406345.wav,45.695251,,,,,,,,,,,,,,,,,,,1,,,,,,aCkt/ojyPE4QM0lwgapsAA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc170023.wav,95.346939,,,,,,,,,,,,,,,,,,,1,,,,,,zsM15z9/wnm4b4I+1XgY3A==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc520086.wav,47.924988,,,,,,,,,,,,,,,,,,,1,,,,,,TKDPjSwNEq2R084nXblBYw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc256407.wav,42.032085,,,,,,,,,,,,,,,,,,,1,,,,,,h1pXqAg2qwfbO9+9fgE2RA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc406347.wav,59.823231,,,,,,,,,,,,,,,,,,,1,,,,,,WNwmB/Bv7U8NewOj1LDLQA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc520705.wav,27.770998,,,,,,,,,,,,,,,,,,,1,,,,,,2V9+ejhDygKU7nJxyIlutw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc372052.wav,83.22612,,,,,,,,,,,,,,,,,,,1,,,,,,pKjsygwdNjUi9kNIQLJBGw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc27039.wav,73.247124,,,,,,,,,,,,,,,,,,,1,,,,,,kcgykrCeJY7N0fHJVjRl9A==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc522588.wav,3.680333,,,,,,,,,,,,,,,,,,,1,,,,,,Hj506UDkJ9ef+O2mk1QYtQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc373011.wav,13.400272,,,,,,,,,,,,,,,,,,,1,,,,,,55RYhYDMtx5CbKOlu5Sl6w==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc376353.wav,5.860272,,,,,,,,,,,,,,,,,,,1,,,,,,I027wjlGjjxrHCAQ7+Dvow==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc410033.wav,23.196735,,,,,,,,,,,,,,,,,,,1,,,,,,kyjWt5ld8YoM9YHjugmjtw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc406064.wav,64.57576,,,,,,,,,,,,,,,,,,,1,,,,,,RIKiaiI/+HDfSHjwZWZGPw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc376842.wav,31.896009,,,,,,,,,,,,,,,,,,,1,,,,,,y3bxmADE7T7r+grE2JMfTQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc377131.wav,8.549887,,,,,,,,,,,,,,,,,,,1,,,,,,MzB42cHZ25Wd2sd8bDS6cg==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc281255.wav,56.894695,,,,,,,,,,,,,,,,,,,1,,,,,,qmBE6gOSDaGzHu7/RY31Nw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc522589.wav,65.979706,,,,,,,,,,,,,,,,,,,1,,,,,,AGZ5V+iV0665E3rWpe5XjQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc415060.wav,42.474106,,,,,,,,,,,,,,,,,,,1,,,,,,4L5mrF432ug7NFZj0aVC4A==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc380441.wav,9.647891,,,,,,,,,,,,,,,,,,,1,,,,,,b5Es2KLnmn3DV6IZy+fIUw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc410058.wav,35,,,,,,,,,,,,,,,,,,,1,,,,,,xgDHfpyi7mTXfbcLe03IHQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc281258.wav,13.818775,,,,,,,,,,,,,,,,,,,1,,,,,,x7k5/0iA/7pXr/YS53zDgQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc420788.wav,22.569796,,,,,,,,,,,,,,,,,,,1,,,,,,HE1lQ8gr9BNHlNaJ7kl5xQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc421589.wav,19.12093,,,,,,,,,,,,,,,,,,,1,,,,,,HUsXF320Yy7R95VZxaZhnA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc422080.wav,31.284916,,,,,,,,,,,,,,,,,,,1,,,,,,a5fQ5Y8Km6ojcjNRqV+lmw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc391861.wav,81.269333,,,,,,,,,,,,,,,,,,,1,,,,,,koh1GpuxpwinOcaTrJLJaw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc410060.wav,48.5,,,,,,,,,,,,,,,,,,,1,,,,,,wZVg4aJe/156PWygjd3ubQ==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc424264.wav,33.488979,,,,,,,,,,,,,,,,,,,1,,,,,,sRo90N4l+C2esdvLvb2OMg==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc522592.wav,104.765892,,,,,,,,,,,,,,,,,,,1,,,,,,hB72F/Sst7f0x5XJWEYiUg==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Eurasian Oystercatcher,xc176226.wav,151.200974,,,,,,,,,,,,,,,,,,,1,,,,,,2MXIqJRJ8ztGhXQUSccAuA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc522663.wav,10.743292,,,,,,,,,,,,,,,,,,,1,,,,,,I8fT6cSRX5X/GPwO9OWygg==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc287578.wav,105.000977,,,,,,,,,,,,,,,,,,,1,,,,,,/0wu0H8KNdE6G0mQDAI2FA==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,European Nightjar,xc432296.wav,35.265644,,,,,,,,,,,,,,,,,,,1,,,,,,sOCkrN1iz42HB76Grwwzpw==
C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds,Marsh Tit,xc414044.wav,76.99855,,,,,,,,,,,,,,,,,,,1,,,,,,X7QPl3EaGG5BVt2g0eHvjw==
