"INDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","Fmin","Fmean","Fmax","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","TOP1MATCH*","TOP1DIST","TOP2MATCH","TOP2DIST","TOP3MATCH","TOP3DIST","VOCALIZATIONS","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5"
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394957.wav","0","31.562666","0.170667","1968.75","2939.732","3375","","","","","","","cluster.000","0.384084","cluster.001","0.470914","cluster.002","0.677386","1","","","","","","8n09ZNlsIRPHMxCio95xZA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394957.wav","1","31.562666","0.170667","1968.75","2939.732","3375","","","","","","","cluster.000","0.384084","cluster.001","0.470914","cluster.002","0.677386","1","","","","","","8n09ZNlsIRPHMxCio95xZA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc533316.wav","0","29.76","1.141333","2250","2943.015","3750","","","","","","","cluster.000","0.384185","cluster.004","0.508713","cluster.002","0.648411","1","","","","","","7cK2sJDjG9D/Eo7htigVsA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc476394.wav","0","154.684357","0.159864","2756.25","3002.903","3273.047","","","","","","","cluster.000","0.387725","cluster.002","0.590664","cluster.001","0.656927","1","","","","","","8aClXsYRJC4p6H4PVS+8Vg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc459663.wav","1","13.652381","0.138549","2583.984","3180.289","3445.313","","","","","","","cluster.000","0.39013","cluster.006","0.596662","cluster.009","0.636004","1","","","","","","CuiVSBxvISiue5yA7BjN9g=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc420332.wav","1","2.608","0.256","2437.5","3106.534","3375","","","","","","","cluster.000","0.390516","cluster.009","0.600007","cluster.002","0.614971","1","","","","","","LLMkBwnbD0owqwi36BZQZw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc420332.wav","0","2.608","0.256","2437.5","3106.534","3375","","","","","","","cluster.000","0.390963","cluster.009","0.604762","cluster.002","0.615224","1","","","","","","LLMkBwnbD0owqwi36BZQZw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc150271.wav","0","66.338211","2.142177","2411.719","3021.029","3703.711","","","","","","","cluster.000","0.391086","cluster.004","0.558252","cluster.006","0.627014","1","","","","","","nqi2MXqrkKfaJA6FvS2ncQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc391861.wav","0","61.658669","1.877333","2062.5","2971.519","4312.5","","","","","","","cluster.000","0.394687","cluster.009","0.522938","cluster.004","0.655193","1","","","","","","koh1GpuxpwinOcaTrJLJaw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc298602.wav","0","42.475849","0.154535","1981.055","2882.136","4220.508","","","","","","","cluster.000","0.395936","cluster.001","0.463968","cluster.002","0.710164","1","","","","","","G2SGQ9VrTx5lqvs7TACKqg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc464626.wav","0","119.146599","7.502948","2153.32","3180.72","4478.906","","","","","","","cluster.000","0.395969","cluster.009","0.432125","cluster.002","0.57879","1","","","","","","wJLoI5JS9cc8qmAYAnORdg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc566769.wav","1","206.714737","1.492064","258.398","3110.247","4651.172","","","","","","","cluster.000","0.397267","cluster.002","0.458858","cluster.004","0.469758","1","","","","","","BUng2qxeiY+q07pm+45gqg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc150271.wav","1","66.338211","2.142177","2411.719","3026.345","3703.711","","","","","","","cluster.000","0.397751","cluster.004","0.55737","cluster.006","0.611846","1","","","","","","nqi2MXqrkKfaJA6FvS2ncQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc449756.wav","0","33.805897","1.06576","1722.656","2911.289","3445.313","","","","","","","cluster.000","0.398176","cluster.010","0.450724","cluster.009","0.574928","1","","","","","","o3+k72aB0IpB71XdtZZx+Q=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc261489.wav","0","2.282667","1.562667","937.5","2848.958","3375","","","","","","","cluster.000","0.398896","cluster.010","0.61022","cluster.001","0.67086","1","","","","","","Ilnp7CG+3vuqWdF/Km0PFA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc298602.wav","0","13.194104","0.852608","1722.656","3092.951","4134.375","","","","","","","cluster.000","0.399121","cluster.002","0.651075","cluster.006","0.693283","1","","","","","","G2SGQ9VrTx5lqvs7TACKqg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc464626.wav","0","102.931068","2.802948","2153.32","3099.156","3703.711","","","","","","","cluster.000","0.402999","cluster.009","0.573397","cluster.002","0.629014","1","","","","","","wJLoI5JS9cc8qmAYAnORdg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394957.wav","0","41.530666","0.154667","1875","2958.333","10031.25","","","","","","","cluster.000","0.403922","cluster.010","0.553349","cluster.001","0.558156","1","","","","","","8n09ZNlsIRPHMxCio95xZA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394957.wav","1","41.530666","0.154667","1875","2958.333","10031.25","","","","","","","cluster.000","0.403922","cluster.010","0.553349","cluster.001","0.558156","1","","","","","","8n09ZNlsIRPHMxCio95xZA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc487602.wav","0","3.714172","0.138549","2411.719","2950.049","3273.047","","","","","","","cluster.000","0.408317","cluster.001","0.616988","cluster.004","0.643401","1","","","","","","0fl76YRwOE6x8Lm9R+FEKw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc372052.wav","1","82.010201","0.111905","2670.117","3074.941","3359.18","","","","","","","cluster.000","0.408679","cluster.009","0.563922","cluster.010","0.691105","1","","","","","","pKjsygwdNjUi9kNIQLJBGw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394958.wav","0","23.354666","0.149333","1781.25","3010.817","3656.25","","","","","","","cluster.000","0.410211","cluster.010","0.516004","cluster.009","0.608173","1","","","","","","7WLEiQ9HMOTHNeZ40OZWrA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394958.wav","1","23.354666","0.149333","1781.25","3010.817","3656.25","","","","","","","cluster.000","0.410211","cluster.010","0.516004","cluster.009","0.608173","1","","","","","","7WLEiQ9HMOTHNeZ40OZWrA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc281035.wav","0","30.693878","7.534921","2153.32","3111.059","3703.711","","","","","","","cluster.000","0.410739","cluster.006","0.478839","cluster.013","0.485022","1","","","","","","j1VceoYtJ/DbTWdLZGvhPA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc483710.wav","0","64.373337","0.533333","1593.75","2919.922","3281.25","","","","","","","cluster.000","0.410752","cluster.001","0.645072","cluster.002","0.645649","1","","","","","","lUdZNJfil6KAs6uz+TNqyg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc566769.wav","0","206.714737","1.492064","258.398","3076.958","4651.172","","","","","","","cluster.000","0.411674","cluster.004","0.41332","cluster.002","0.520729","1","","","","","","BUng2qxeiY+q07pm+45gqg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394957.wav","0","10.112","0.122667","1125","2959.822","10031.25","","","","","","","cluster.000","0.414151","cluster.001","0.498148","cluster.002","0.681929","1","","","","","","8n09ZNlsIRPHMxCio95xZA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394957.wav","1","10.112","0.122667","1125","2959.822","10031.25","","","","","","","cluster.000","0.414151","cluster.001","0.498148","cluster.002","0.681929","1","","","","","","8n09ZNlsIRPHMxCio95xZA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394958.wav","1","164.768005","0.309333","1781.25","3039.063","3656.25","","","","","","","cluster.000","0.41457","cluster.009","0.52355","cluster.010","0.532309","1","","","","","","7WLEiQ9HMOTHNeZ40OZWrA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394958.wav","0","164.768005","0.309333","1781.25","3039.063","3656.25","","","","","","","cluster.000","0.414571","cluster.009","0.52355","cluster.010","0.532309","1","","","","","","7WLEiQ9HMOTHNeZ40OZWrA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc449756.wav","1","32.937302","0.447619","2411.719","3107.672","3703.711","","","","","","","cluster.000","0.415767","cluster.009","0.453598","cluster.010","0.513243","1","","","","","","o3+k72aB0IpB71XdtZZx+Q=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc281043.wav","1","13.396599","0.261111","2239.453","2866.992","3359.18","","","","","","","cluster.000","0.415903","cluster.001","0.557017","cluster.004","0.703912","1","","","","","","xthGoiwKvyRGoHJpa3Ehkw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc449756.wav","0","39.934013","0.330385","2153.32","2918.18","3273.047","","","","","","","cluster.000","0.416494","cluster.001","0.56435","cluster.002","0.699617","1","","","","","","o3+k72aB0IpB71XdtZZx+Q=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394958.wav","0","116.293335","0.304","1781.25","2975.893","3562.5","","","","","","","cluster.000","0.418752","cluster.010","0.466696","cluster.009","0.569653","1","","","","","","7WLEiQ9HMOTHNeZ40OZWrA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394958.wav","1","116.293335","0.304","1781.25","2975.893","3562.5","","","","","","","cluster.000","0.418752","cluster.010","0.466696","cluster.009","0.569653","1","","","","","","7WLEiQ9HMOTHNeZ40OZWrA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc169998.wav","1","120.121765","1.161678","1033.594","2804.484","3531.445","","","","","","","cluster.000","0.419818","cluster.001","0.537078","cluster.010","0.585149","1","","","","","","x1A4crNYFoQFQ6upn44UcQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc432733.wav","0","104.796143","3.746145","1378.125","2935.184","4737.305","","","","","","","cluster.000","0.420976","cluster.001","0.53557","cluster.013","0.543459","1","","","","","","MioPo/dic3uZfXIhnlNQnQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc240495.wav","0","18.524687","0.31875","2187.5","2974.537","3312.5","","","","","","","cluster.000","0.421279","cluster.001","0.670807","cluster.010","0.699084","1","","","","","","Zfnz5bTuOSzt+qD+7lo9IQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc76241.wav","0","14.004082","7.502948","1808.789","3155.048","3962.109","","","","","","","cluster.000","0.422142","cluster.006","0.591091","cluster.013","0.592632","1","","","","","","3o6u/uieL4x1Xm6dwO6pwQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc449756.wav","1","40.061905","0.202494","2153.32","2923.73","3186.914","","","","","","","cluster.000","0.42369","cluster.001","0.597935","cluster.002","0.690689","1","","","","","","o3+k72aB0IpB71XdtZZx+Q=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc391861.wav","0","26.416","4.458667","1406.25","2783.355","4312.5","","","","","","","cluster.000","0.425348","cluster.004","0.687243","cluster.009","0.711639","1","","","","","","koh1GpuxpwinOcaTrJLJaw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc449756.wav","0","10.577664","0.687415","2239.453","3064.515","3789.844","","","","","","","cluster.000","0.425651","cluster.010","0.453514","cluster.009","0.505488","1","","","","","","o3+k72aB0IpB71XdtZZx+Q=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc261489.wav","1","13.184","1.066667","2062.5","3011.364","3468.75","","","","","","","cluster.000","0.427036","cluster.001","0.463464","cluster.002","0.690772","1","","","","","","Ilnp7CG+3vuqWdF/Km0PFA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc261489.wav","0","13.184","1.066667","2062.5","3011.364","3468.75","","","","","","","cluster.000","0.42719","cluster.001","0.463508","cluster.002","0.690816","1","","","","","","Ilnp7CG+3vuqWdF/Km0PFA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394958.wav","0","13.536","0.133333","1781.25","2995.536","3468.75","","","","","","","cluster.000","0.428393","cluster.001","0.533244","cluster.010","0.60814","1","","","","","","7WLEiQ9HMOTHNeZ40OZWrA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394958.wav","1","13.536","0.133333","1781.25","2995.536","3468.75","","","","","","","cluster.000","0.428393","cluster.001","0.533244","cluster.010","0.60814","1","","","","","","7WLEiQ9HMOTHNeZ40OZWrA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc380441.wav","0","4.993084","0.362358","1808.789","3043.359","3789.844","","","","","","","cluster.000","0.42866","cluster.002","0.666686","cluster.013","0.672162","1","","","","","","b5Es2KLnmn3DV6IZy+fIUw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394958.wav","0","20.522667","0.277333","1500","2931.066","3468.75","","","","","","","cluster.000","0.429205","cluster.001","0.619877","cluster.002","0.693011","1","","","","","","7WLEiQ9HMOTHNeZ40OZWrA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394958.wav","1","20.522667","0.277333","1500","2931.066","3468.75","","","","","","","cluster.000","0.429205","cluster.001","0.619877","cluster.002","0.693011","1","","","","","","7WLEiQ9HMOTHNeZ40OZWrA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc480978.wav","0","1.034667","0.106667","2812.5","3093.75","3281.25","","","","","","","cluster.000","0.429323","cluster.009","0.59561","cluster.002","0.627372","1","","","","","","FkdP7oCLydSN9j38ZpfhYA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394958.wav","0","138.133331","0.298667","1500","2854.441","3468.75","","","","","","","cluster.000","0.429902","cluster.001","0.558313","cluster.010","0.572865","1","","","","","","7WLEiQ9HMOTHNeZ40OZWrA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394958.wav","1","138.133331","0.298667","1500","2854.441","3468.75","","","","","","","cluster.000","0.429902","cluster.001","0.558313","cluster.010","0.572865","1","","","","","","7WLEiQ9HMOTHNeZ40OZWrA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc394958.wav","0","5.770667","0.186667","2062.5","3000","3562.5","","","","","","","cluster.000","0.430405","cluster.001","0.549457","cluster.002","0.691228","1","","","","","","7WLEiQ9HMOTHNeZ40OZWrA=="
