id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
639000,Gallinula,chloropus,,Common Moorhen,julien Rochefort,France,"Forêt de Sénart (near  Montgeron), Essonne, Île-de-France",48.6825,2.4771,90,nocturnal flight call,//www.xeno-canto.org/639000,//www.xeno-canto.org/639000/download,XC639000-POULE D'EAU  1 ind les 2 styles de cris dans même phrase  210412_03_20_PàSmono3Aomsénart_LS_33032.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC639000-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC639000-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC639000-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC639000-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:31,03:20,2021-04-12,2021-04-14,[''],"""Krek-kic"". Des séries de cris avec les 2 styles de cris dans la même phrase. 1 individu, vol nocturne.",no,no
638939,Gallinula,chloropus,,Common Moorhen,Will Scott,United Kingdom,"Great Britain (near  Hunmanby), North Yorkshire, England",54.1818,-0.3203,60,"flight call, nocturnal flight call",//www.xeno-canto.org/638939,//www.xeno-canto.org/638939/download,XC638939-Moorhen (and chickens).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC638939-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC638939-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC638939-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC638939-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,23:23,2021-04-13,2021-04-14,[''],Also roosting domestic chicken responding with a descending long note during the third set of calls,no,no
638904,Gallinula,chloropus,,Common Moorhen,Juha Saari,Finland,"Helsinki, Helsinki, Uusimaa",60.2357,25.0058,40,nocturnal flight call,//www.xeno-canto.org/638904,//www.xeno-canto.org/638904/download,XC638904-galchl_202104_13_14_yom_2211.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC638904-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC638904-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC638904-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC638904-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,22:11,2021-04-13,2021-04-14,[''],,no,no
638662,Gallinula,chloropus,,Common Moorhen,Sergi,Spain,Plaça Vila VNG - Catalunya,41.2243,1.7254,20,"life stage uncertain, nocturnal flight call, sex uncertain",//www.xeno-canto.org/638662,//www.xeno-canto.org/638662/download,XC638662-20210413_0025 Polla XC.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MXZXIBQXAS/ffts/XC638662-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MXZXIBQXAS/ffts/XC638662-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MXZXIBQXAS/ffts/XC638662-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MXZXIBQXAS/ffts/XC638662-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,00:25,2021-04-13,2021-04-13,[''],,no,no
638614,Gallinula,chloropus,,Common Moorhen,Sławomir Karpicki-Ignatowski,Poland,"U Joli. Nowacki W. (near  Poznań), Poznań, Wielkopolskie",52.3878,16.9884,80,"adult, nocturnal flight call, sex uncertain",//www.xeno-canto.org/638614,//www.xeno-canto.org/638614/download,XC638614-20210412_0133 kokoszka NFC.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YXDWPKLRUH/ffts/XC638614-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YXDWPKLRUH/ffts/XC638614-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YXDWPKLRUH/ffts/XC638614-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YXDWPKLRUH/ffts/XC638614-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,01:30,2021-04-12,2021-04-13,[''],,no,no
637540,Gallinula,chloropus,,Common Moorhen,Irish Wildlife Sounds,Ireland,"Cuskinny Marsh, Cobh",51.8503,-8.2943,0,call,//www.xeno-canto.org/637540,//www.xeno-canto.org/637540/download,XC637540-Moorhen_Call_Cuskinny_150321_A.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637540-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637540-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637540-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637540-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,3:00,2021-03-15,2021-04-10,[''],,no,no
637536,Gallinula,chloropus,,Common Moorhen,Irish Wildlife Sounds,Ireland,"Ireland (near  Cobh), Cork, County Cork",51.8585,-8.2699,30,"call, clucks",//www.xeno-canto.org/637536,//www.xeno-canto.org/637536/download,XC637536-Moorhen_Clucks_Cuskinny_150321_A_2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637536-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637536-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637536-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637536-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:13,3:00,2021-03-15,2021-04-10,[''],,no,no
637535,Gallinula,chloropus,,Common Moorhen,Irish Wildlife Sounds,Ireland,"Ireland (near  Cobh), Cork, County Cork",51.8585,-8.2699,30,"call, low rattle",//www.xeno-canto.org/637535,//www.xeno-canto.org/637535/download,XC637535-Moorhen_Low Rattle_Cuskinny_150321_A_2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637535-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637535-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637535-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637535-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,3:00,2021-03-15,2021-04-10,[''],,no,no
637534,Gallinula,chloropus,,Common Moorhen,Irish Wildlife Sounds,Ireland,"Ireland (near  Cobh), Cork, County Cork",51.8585,-8.2699,30,"call, low rattle",//www.xeno-canto.org/637534,//www.xeno-canto.org/637534/download,XC637534-Moorhen_Low Rattle_Cuskinny_150321_A_3.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637534-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637534-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637534-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637534-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,3:00,2021-03-15,2021-04-10,[''],,no,no
637532,Gallinula,chloropus,,Common Moorhen,Irish Wildlife Sounds,Ireland,"Ireland (near  Cobh), Cork, County Cork",51.8585,-8.2699,30,"call, unmodulated call",//www.xeno-canto.org/637532,//www.xeno-canto.org/637532/download,XC637532-Moorhen_Unmodulated Call_Cuskinny_160321_A.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637532-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637532-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637532-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC637532-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:03,3:00,2021-03-14,2021-04-10,[''],,no,no
637379,Gallinula,chloropus,,Common Moorhen,Sean Morris,United Kingdom,"Kinloch, Isle of Rum, Scotland",57.0161,-6.2787,10,nocturnal flight call,//www.xeno-canto.org/637379,//www.xeno-canto.org/637379/download,XC637379-Moorhen 4 April 2021 0510.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC637379-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC637379-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC637379-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC637379-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:03,05:10,2021-04-04,2021-04-09,[''],,no,no
637291,Gallinula,chloropus,,Common Moorhen,Borde,France,"La Chapelle-Vendômoise, Loir-et-Cher, Centre-Val de Loire",47.6705,1.2384,120,nocturnal flight call,//www.xeno-canto.org/637291,//www.xeno-canto.org/637291/download,XC637291-Gallinule poule d'eau NFC.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YHSNPEETUE/ffts/XC637291-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YHSNPEETUE/ffts/XC637291-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YHSNPEETUE/ffts/XC637291-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YHSNPEETUE/ffts/XC637291-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:23,00:30,2021-04-08,2021-04-09,[''],,no,no
636837,Gallinula,chloropus,,Common Moorhen,Simon Brockmeyer,Germany,"Bielefeld, Detmold, Nordrhein-Westfalen",52.0549,8.5584,90,nocturnal flight call,//www.xeno-canto.org/636837,//www.xeno-canto.org/636837/download,XC636837-Teichhuhn_20210323.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QXSXBAHEMO/ffts/XC636837-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QXSXBAHEMO/ffts/XC636837-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QXSXBAHEMO/ffts/XC636837-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QXSXBAHEMO/ffts/XC636837-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:08,01:10,2021-03-23,2021-04-07,[''],NocMig recording (Olympus LS-14).,no,no
636547,Gallinula,chloropus,,Common Moorhen,Martijn Verdoes,Netherlands,"Nijmegen, Nijmegen, Gelderland",51.8346,5.8519,30,nocturnal flight call,//www.xeno-canto.org/636547,//www.xeno-canto.org/636547/download,XC636547-210401 0404 Waterhoen.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MKQYRUJBBI/ffts/XC636547-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MKQYRUJBBI/ffts/XC636547-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MKQYRUJBBI/ffts/XC636547-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MKQYRUJBBI/ffts/XC636547-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:17,04:04,2021-04-01,2021-04-06,[''],,unknown,unknown
636189,Gallinula,chloropus,,Common Moorhen,Irish Wildlife Sounds,Ireland,"Ireland (near  Cobh), Cork, County Cork",51.8585,-8.2699,30,"call, low call",//www.xeno-canto.org/636189,//www.xeno-canto.org/636189/download,XC636189-Moorhen_Deep Call_Cuskinny_130321_A_2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC636189-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC636189-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC636189-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC636189-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,9:00,2021-03-13,2021-04-05,[''],,no,no
636129,Gallinula,chloropus,,Common Moorhen,Irish Wildlife Sounds,Ireland,"Cuskinny Marsh, Cobh",51.8503,-8.2943,0,"call, low call",//www.xeno-canto.org/636129,//www.xeno-canto.org/636129/download,XC636129-Moorhen_Deep Call_Cuskinny_130321_A.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC636129-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC636129-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC636129-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC636129-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,9:00,2021-03-13,2021-04-05,[''],,no,no
635789,Gallinula,chloropus,,Common Moorhen,Mr Mark Shorten,Ireland,"Ireland (near  Cork), Cork City, County Cork",51.8993,-8.4944,40,nocturnal flight call,//www.xeno-canto.org/635789,//www.xeno-canto.org/635789/download,XC635789-3.4.21 moornen blackbird.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/UPZQVPMXNE/ffts/XC635789-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/UPZQVPMXNE/ffts/XC635789-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/UPZQVPMXNE/ffts/XC635789-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/UPZQVPMXNE/ffts/XC635789-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:23,01:00,2021-04-03,2021-04-04,['Turdus merula'],,no,unknown
635298,Gallinula,chloropus,,Common Moorhen,Tony Archer,South Africa,"City of Matlosana (near  Klerksdorp), Southern DC, North West",-26.7998,26.6539,1300,"adult, alarm call",//www.xeno-canto.org/635298,//www.xeno-canto.org/635298/download,XC635298-Moorhen.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/HMBDEWEZVS/ffts/XC635298-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/HMBDEWEZVS/ffts/XC635298-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/HMBDEWEZVS/ffts/XC635298-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/HMBDEWEZVS/ffts/XC635298-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:28,15:00,2021-04-02,2021-04-03,[''],Calling unseen from reed bed in rivulet.,yes,no
635014,Gallinula,chloropus,,Common Moorhen,Will Scott,United Kingdom,"Great Britain (near  Hunmanby), North Yorkshire, England",54.1818,-0.3203,60,"flight call, nocturnal flight call",//www.xeno-canto.org/635014,//www.xeno-canto.org/635014/download,XC635014-Moorhen2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC635014-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC635014-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC635014-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC635014-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:02,01:12,2021-04-02,2021-04-02,[''],,no,no
635013,Gallinula,chloropus,,Common Moorhen,Will Scott,United Kingdom,"Great Britain (near  Hunmanby), North Yorkshire, England",54.1818,-0.3203,60,"flight call, nocturnal flight call",//www.xeno-canto.org/635013,//www.xeno-canto.org/635013/download,XC635013-Moorhen.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC635013-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC635013-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC635013-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC635013-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:18,01:04,2021-04-02,2021-04-02,[''],,no,no
634873,Gallinula,chloropus,,Common Moorhen,Jarred Johnson ,United Kingdom,"Great Britain (near  Filey), North Yorkshire, England",54.2132,-0.2973,40,nocturnal flight call,//www.xeno-canto.org/634873,//www.xeno-canto.org/634873/download,XC634873-maureen.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/TLQFQKMSPA/ffts/XC634873-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/TLQFQKMSPA/ffts/XC634873-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/TLQFQKMSPA/ffts/XC634873-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/TLQFQKMSPA/ffts/XC634873-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:08,00:30,2021-03-30,2021-04-01,[''],,unknown,unknown
634759,Gallinula,chloropus,,Common Moorhen,Mark Pearson,United Kingdom,"Flamborough, East Riding of Yorkshire, England",54.1145,-0.1224,50,"call, flight call, nocturnal flight call",//www.xeno-canto.org/634759,//www.xeno-canto.org/634759/download,XC634759-Moorhen FLA 23.03.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PDMQHRJMYN/ffts/XC634759-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PDMQHRJMYN/ffts/XC634759-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PDMQHRJMYN/ffts/XC634759-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PDMQHRJMYN/ffts/XC634759-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:03,00:12,2021-03-24,2021-04-01,[''],,no,no
634637,Gallinula,chloropus,,Common Moorhen,Dale Green,United Kingdom,"Great Britain (near  Croft), Leicestershire, England",52.5596,-1.2453,70,"adult, nocturnal flight call, sex uncertain",//www.xeno-canto.org/634637,//www.xeno-canto.org/634637/download,XC634637-31-03-21 201550 MOORHEN A.MP3.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/HCCOGURRKD/ffts/XC634637-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/HCCOGURRKD/ffts/XC634637-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/HCCOGURRKD/ffts/XC634637-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/HCCOGURRKD/ffts/XC634637-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,20:15,2021-03-30,2021-04-01,[''],NO FILTER,no,no
632154,Gallinula,chloropus,,Common Moorhen,Julien Piette,France,"Dunkerque, Nord, Hauts-de-France",51.0445,2.3912,10,nocturnal flight call,//www.xeno-canto.org/632154,//www.xeno-canto.org/632154/download,XC632154-210323_poule d'eau.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC632154-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC632154-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC632154-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AEYBSAOVGN/ffts/XC632154-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:06,23:19,2021-03-23,2021-03-26,[''],,unknown,unknown
631856,Gallinula,chloropus,,Common Moorhen,Frederik Fluyt,Belgium,"Tombeek Kerkstraat (near  Overijse), Vlaams-Brabant, Vlaanderen",50.7542,4.5672,50,nocturnal flight call,//www.xeno-canto.org/631856,//www.xeno-canto.org/631856/download,XC631856-warterhoen_250321_tom.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/COJPKBPZLS/ffts/XC631856-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/COJPKBPZLS/ffts/XC631856-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/COJPKBPZLS/ffts/XC631856-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/COJPKBPZLS/ffts/XC631856-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:07,01:30,2021-03-25,2021-03-25,[''],,no,no
631483,Gallinula,chloropus,,Common Moorhen,Sven Kransel,Germany,"Region Hannover (near  Uetze), Niedersachsen",52.457,10.1972,60,"call, nocturnal flight call",//www.xeno-canto.org/631483,//www.xeno-canto.org/631483/download,XC631483-210323_0281 Treffer 1 Auszug.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/ZQQGDKDOZQ/ffts/XC631483-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ZQQGDKDOZQ/ffts/XC631483-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ZQQGDKDOZQ/ffts/XC631483-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ZQQGDKDOZQ/ffts/XC631483-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:15,03:00,2021-03-23,2021-03-24,[''],NocMig Recording at edge of village.  Ideas welcome,no,no
631228,Gallinula,chloropus,,Common Moorhen,Trevor Lee,United Kingdom,"Belton Woods, Grantham",52.94,-0.588,130,"life stage uncertain, nocturnal flight call, sex uncertain",//www.xeno-canto.org/631228,//www.xeno-canto.org/631228/download,XC631228-220321MH.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XVHBECIBNL/ffts/XC631228-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XVHBECIBNL/ffts/XC631228-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XVHBECIBNL/ffts/XC631228-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XVHBECIBNL/ffts/XC631228-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:38,23:00,2021-03-22,2021-03-23,[''],Nocturnal Flight Call,no,no
631184,Gallinula,chloropus,chloropus,Common Moorhen,Alexis Bukowski,Spain,Premià de Mar,41.4875,2.3653,0,"call, flight call, nocturnal flight call",//www.xeno-canto.org/631184,//www.xeno-canto.org/631184/download,XC631184-GALCHL_4.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631184-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631184-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631184-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631184-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:16,03:00,2020-03-23,2021-03-23,[''],,no,no
631183,Gallinula,chloropus,chloropus,Common Moorhen,Alexis Bukowski,Spain,Premià de Mar,41.4875,2.3653,0,"call, flight call, nocturnal flight call",//www.xeno-canto.org/631183,//www.xeno-canto.org/631183/download,XC631183-GALCHL_3.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631183-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631183-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631183-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631183-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,02:00,2020-03-23,2021-03-23,[''],,no,no
631182,Gallinula,chloropus,chloropus,Common Moorhen,Alexis Bukowski,Spain,Premià de Mar,41.4875,2.3653,0,"call, flight call, nocturnal flight call",//www.xeno-canto.org/631182,//www.xeno-canto.org/631182/download,XC631182-GALCHL_2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631182-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631182-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631182-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631182-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,02:00,2020-03-23,2021-03-23,[''],,no,no
631181,Gallinula,chloropus,chloropus,Common Moorhen,Alexis Bukowski,Spain,Premià de Mar,41.4875,2.3653,0,"call, flight call, nocturnal flight call",//www.xeno-canto.org/631181,//www.xeno-canto.org/631181/download,XC631181-GALCHL.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631181-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631181-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631181-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FYGSIGNFEX/ffts/XC631181-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:13,01:00,2020-03-23,2021-03-23,[''],,no,no
