,name,label
7252,ff1010bird\ff1010bird_wav\wav\not_bird\83104.wav,1
7262,ff1010bird\ff1010bird_wav\wav\not_bird\84688.wav,1
5319,ff1010bird\ff1010bird_wav\wav\not_bird\30322.wav,1
4503,ff1010bird\ff1010bird_wav\wav\not_bird\173190.wav,1
6503,ff1010bird\ff1010bird_wav\wav\not_bird\64149.wav,1
1400,ff1010bird\ff1010bird_wav\wav\bird\54161.wav,0
104,ff1010bird\ff1010bird_wav\wav\bird\108765.wav,0
5459,ff1010bird\ff1010bird_wav\wav\not_bird\36735.wav,1
285,ff1010bird\ff1010bird_wav\wav\bird\121554.wav,0
2801,ff1010bird\ff1010bird_wav\wav\not_bird\127440.wav,1
5087,ff1010bird\ff1010bird_wav\wav\not_bird\195598.wav,1
4071,ff1010bird\ff1010bird_wav\wav\not_bird\162722.wav,1
5960,ff1010bird\ff1010bird_wav\wav\not_bird\52417.wav,1
5798,ff1010bird\ff1010bird_wav\wav\not_bird\46085.wav,1
6348,ff1010bird\ff1010bird_wav\wav\not_bird\60974.wav,1
2343,ff1010bird\ff1010bird_wav\wav\not_bird\115412.wav,1
7658,ff1010bird\ff1010bird_wav\wav\not_bird\98210.wav,1
2320,ff1010bird\ff1010bird_wav\wav\not_bird\113981.wav,1
7022,ff1010bird\ff1010bird_wav\wav\not_bird\77465.wav,1
1607,ff1010bird\ff1010bird_wav\wav\bird\70950.wav,0
1528,ff1010bird\ff1010bird_wav\wav\bird\62509.wav,0
1647,ff1010bird\ff1010bird_wav\wav\bird\72546.wav,0
4581,ff1010bird\ff1010bird_wav\wav\not_bird\176096.wav,1
2276,ff1010bird\ff1010bird_wav\wav\not_bird\113147.wav,1
6236,ff1010bird\ff1010bird_wav\wav\not_bird\58180.wav,1
3884,ff1010bird\ff1010bird_wav\wav\not_bird\159164.wav,1
1471,ff1010bird\ff1010bird_wav\wav\bird\56611.wav,0
1313,ff1010bird\ff1010bird_wav\wav\bird\49086.wav,0
6622,ff1010bird\ff1010bird_wav\wav\not_bird\66104.wav,1
2275,ff1010bird\ff1010bird_wav\wav\not_bird\113146.wav,1
4423,ff1010bird\ff1010bird_wav\wav\not_bird\171015.wav,1
6662,ff1010bird\ff1010bird_wav\wav\not_bird\67420.wav,1
1776,ff1010bird\ff1010bird_wav\wav\bird\81878.wav,0
1290,ff1010bird\ff1010bird_wav\wav\bird\45479.wav,0
3890,ff1010bird\ff1010bird_wav\wav\not_bird\159170.wav,1
2657,ff1010bird\ff1010bird_wav\wav\not_bird\126851.wav,1
4006,ff1010bird\ff1010bird_wav\wav\not_bird\161886.wav,1
4830,ff1010bird\ff1010bird_wav\wav\not_bird\187007.wav,1
3354,ff1010bird\ff1010bird_wav\wav\not_bird\146198.wav,1
5353,ff1010bird\ff1010bird_wav\wav\not_bird\31487.wav,1
1401,ff1010bird\ff1010bird_wav\wav\bird\54196.wav,0
7617,ff1010bird\ff1010bird_wav\wav\not_bird\95843.wav,1
1964,ff1010bird\ff1010bird_wav\wav\not_bird\101385.wav,1
5606,ff1010bird\ff1010bird_wav\wav\not_bird\40551.wav,1
4723,ff1010bird\ff1010bird_wav\wav\not_bird\182525.wav,1
3500,ff1010bird\ff1010bird_wav\wav\not_bird\149186.wav,1
2327,ff1010bird\ff1010bird_wav\wav\not_bird\114622.wav,1
2310,ff1010bird\ff1010bird_wav\wav\not_bird\113354.wav,1
2748,ff1010bird\ff1010bird_wav\wav\not_bird\127301.wav,1
5435,ff1010bird\ff1010bird_wav\wav\not_bird\35038.wav,1
1532,ff1010bird\ff1010bird_wav\wav\bird\63729.wav,0
6914,ff1010bird\ff1010bird_wav\wav\not_bird\74463.wav,1
6217,ff1010bird\ff1010bird_wav\wav\not_bird\57107.wav,1
6112,ff1010bird\ff1010bird_wav\wav\not_bird\56167.wav,1
5295,ff1010bird\ff1010bird_wav\wav\not_bird\28464.wav,1
6375,ff1010bird\ff1010bird_wav\wav\not_bird\61581.wav,1
3993,ff1010bird\ff1010bird_wav\wav\not_bird\161618.wav,1
2357,ff1010bird\ff1010bird_wav\wav\not_bird\116399.wav,1
664,ff1010bird\ff1010bird_wav\wav\bird\160573.wav,0
370,ff1010bird\ff1010bird_wav\wav\bird\131134.wav,0
2200,ff1010bird\ff1010bird_wav\wav\not_bird\110123.wav,1
6649,ff1010bird\ff1010bird_wav\wav\not_bird\66719.wav,1
4920,ff1010bird\ff1010bird_wav\wav\not_bird\189268.wav,1
3440,ff1010bird\ff1010bird_wav\wav\not_bird\147905.wav,1
2562,ff1010bird\ff1010bird_wav\wav\not_bird\124684.wav,1
3795,ff1010bird\ff1010bird_wav\wav\not_bird\157469.wav,1
1870,ff1010bird\ff1010bird_wav\wav\bird\95820.wav,0
3196,ff1010bird\ff1010bird_wav\wav\not_bird\140817.wav,1
2542,ff1010bird\ff1010bird_wav\wav\not_bird\124489.wav,1
701,ff1010bird\ff1010bird_wav\wav\bird\164172.wav,0
2366,ff1010bird\ff1010bird_wav\wav\not_bird\11688.wav,1
310,ff1010bird\ff1010bird_wav\wav\bird\124098.wav,0
2888,ff1010bird\ff1010bird_wav\wav\not_bird\128000.wav,1
768,ff1010bird\ff1010bird_wav\wav\bird\171016.wav,0
3226,ff1010bird\ff1010bird_wav\wav\not_bird\141180.wav,1
3373,ff1010bird\ff1010bird_wav\wav\not_bird\146344.wav,1
6903,ff1010bird\ff1010bird_wav\wav\not_bird\74215.wav,1
3201,ff1010bird\ff1010bird_wav\wav\not_bird\140823.wav,1
2685,ff1010bird\ff1010bird_wav\wav\not_bird\127192.wav,1
5730,ff1010bird\ff1010bird_wav\wav\not_bird\44079.wav,1
3940,ff1010bird\ff1010bird_wav\wav\not_bird\160519.wav,1
3563,ff1010bird\ff1010bird_wav\wav\not_bird\151386.wav,1
1407,ff1010bird\ff1010bird_wav\wav\bird\54532.wav,0
950,ff1010bird\ff1010bird_wav\wav\bird\187763.wav,0
2959,ff1010bird\ff1010bird_wav\wav\not_bird\131112.wav,1
3804,ff1010bird\ff1010bird_wav\wav\not_bird\157513.wav,1
5146,ff1010bird\ff1010bird_wav\wav\not_bird\21893.wav,1
794,ff1010bird\ff1010bird_wav\wav\bird\17353.wav,0
1889,ff1010bird\ff1010bird_wav\wav\bird\96967.wav,0
1767,ff1010bird\ff1010bird_wav\wav\bird\81050.wav,0
3270,ff1010bird\ff1010bird_wav\wav\not_bird\143961.wav,1
2991,ff1010bird\ff1010bird_wav\wav\not_bird\132109.wav,1
4045,ff1010bird\ff1010bird_wav\wav\not_bird\162666.wav,1
4238,ff1010bird\ff1010bird_wav\wav\not_bird\167304.wav,1
4512,ff1010bird\ff1010bird_wav\wav\not_bird\173888.wav,1
5578,ff1010bird\ff1010bird_wav\wav\not_bird\39930.wav,1
3079,ff1010bird\ff1010bird_wav\wav\not_bird\135719.wav,1
5326,ff1010bird\ff1010bird_wav\wav\not_bird\30444.wav,1
2883,ff1010bird\ff1010bird_wav\wav\not_bird\127961.wav,1
6352,ff1010bird\ff1010bird_wav\wav\not_bird\61029.wav,1
5814,ff1010bird\ff1010bird_wav\wav\not_bird\46345.wav,1
624,ff1010bird\ff1010bird_wav\wav\bird\157404.wav,0
1004,ff1010bird\ff1010bird_wav\wav\bird\191737.wav,0
1504,ff1010bird\ff1010bird_wav\wav\bird\59043.wav,0
645,ff1010bird\ff1010bird_wav\wav\bird\159172.wav,0
7564,ff1010bird\ff1010bird_wav\wav\not_bird\94408.wav,1
6502,ff1010bird\ff1010bird_wav\wav\not_bird\64143.wav,1
7404,ff1010bird\ff1010bird_wav\wav\not_bird\89687.wav,1
5465,ff1010bird\ff1010bird_wav\wav\not_bird\36926.wav,1
4762,ff1010bird\ff1010bird_wav\wav\not_bird\184355.wav,1
2009,ff1010bird\ff1010bird_wav\wav\not_bird\102853.wav,1
3572,ff1010bird\ff1010bird_wav\wav\not_bird\15226.wav,1
6141,ff1010bird\ff1010bird_wav\wav\not_bird\56572.wav,1
7342,ff1010bird\ff1010bird_wav\wav\not_bird\86968.wav,1
1566,ff1010bird\ff1010bird_wav\wav\bird\66785.wav,0
6842,ff1010bird\ff1010bird_wav\wav\not_bird\73100.wav,1
5852,ff1010bird\ff1010bird_wav\wav\not_bird\48156.wav,1
2052,ff1010bird\ff1010bird_wav\wav\not_bird\104391.wav,1
5277,ff1010bird\ff1010bird_wav\wav\not_bird\26913.wav,1
2620,ff1010bird\ff1010bird_wav\wav\not_bird\126191.wav,1
1839,ff1010bird\ff1010bird_wav\wav\bird\93756.wav,0
2543,ff1010bird\ff1010bird_wav\wav\not_bird\124490.wav,1
3192,ff1010bird\ff1010bird_wav\wav\not_bird\140803.wav,1
4709,ff1010bird\ff1010bird_wav\wav\not_bird\181400.wav,1
6336,ff1010bird\ff1010bird_wav\wav\not_bird\60585.wav,1
2916,ff1010bird\ff1010bird_wav\wav\not_bird\128701.wav,1
5793,ff1010bird\ff1010bird_wav\wav\not_bird\45994.wav,1
2418,ff1010bird\ff1010bird_wav\wav\not_bird\118596.wav,1
7369,ff1010bird\ff1010bird_wav\wav\not_bird\87940.wav,1
3892,ff1010bird\ff1010bird_wav\wav\not_bird\159173.wav,1
1980,ff1010bird\ff1010bird_wav\wav\not_bird\102077.wav,1
1704,ff1010bird\ff1010bird_wav\wav\bird\75968.wav,0
7577,ff1010bird\ff1010bird_wav\wav\not_bird\94638.wav,1
1369,ff1010bird\ff1010bird_wav\wav\bird\52779.wav,0
4190,ff1010bird\ff1010bird_wav\wav\not_bird\165812.wav,1
3910,ff1010bird\ff1010bird_wav\wav\not_bird\159695.wav,1
3086,ff1010bird\ff1010bird_wav\wav\not_bird\136280.wav,1
6366,ff1010bird\ff1010bird_wav\wav\not_bird\61363.wav,1
3178,ff1010bird\ff1010bird_wav\wav\not_bird\140754.wav,1
6980,ff1010bird\ff1010bird_wav\wav\not_bird\76236.wav,1
1153,ff1010bird\ff1010bird_wav\wav\bird\32588.wav,0
3292,ff1010bird\ff1010bird_wav\wav\not_bird\144260.wav,1
4805,ff1010bird\ff1010bird_wav\wav\not_bird\185375.wav,1
6393,ff1010bird\ff1010bird_wav\wav\not_bird\61843.wav,1
6416,ff1010bird\ff1010bird_wav\wav\not_bird\62311.wav,1
3209,ff1010bird\ff1010bird_wav\wav\not_bird\140846.wav,1
296,ff1010bird\ff1010bird_wav\wav\bird\122997.wav,0
4962,ff1010bird\ff1010bird_wav\wav\not_bird\190700.wav,1
6255,ff1010bird\ff1010bird_wav\wav\not_bird\58293.wav,1
4903,ff1010bird\ff1010bird_wav\wav\not_bird\188508.wav,1
3679,ff1010bird\ff1010bird_wav\wav\not_bird\155213.wav,1
2453,ff1010bird\ff1010bird_wav\wav\not_bird\120803.wav,1
1802,ff1010bird\ff1010bird_wav\wav\bird\89439.wav,0
1334,ff1010bird\ff1010bird_wav\wav\bird\50498.wav,0
4784,ff1010bird\ff1010bird_wav\wav\not_bird\185128.wav,1
1768,ff1010bird\ff1010bird_wav\wav\bird\81269.wav,0
528,ff1010bird\ff1010bird_wav\wav\bird\151829.wav,0
7512,ff1010bird\ff1010bird_wav\wav\not_bird\9239.wav,1
772,ff1010bird\ff1010bird_wav\wav\bird\17155.wav,0
1350,ff1010bird\ff1010bird_wav\wav\bird\51725.wav,0
3194,ff1010bird\ff1010bird_wav\wav\not_bird\140805.wav,1
6240,ff1010bird\ff1010bird_wav\wav\not_bird\58238.wav,1
5881,ff1010bird\ff1010bird_wav\wav\not_bird\48995.wav,1
4206,ff1010bird\ff1010bird_wav\wav\not_bird\166204.wav,1
616,ff1010bird\ff1010bird_wav\wav\bird\157162.wav,0
6459,ff1010bird\ff1010bird_wav\wav\not_bird\63710.wav,1
6012,ff1010bird\ff1010bird_wav\wav\not_bird\54815.wav,1
232,ff1010bird\ff1010bird_wav\wav\bird\117146.wav,0
5432,ff1010bird\ff1010bird_wav\wav\not_bird\347.wav,1
585,ff1010bird\ff1010bird_wav\wav\bird\155291.wav,0
170,ff1010bird\ff1010bird_wav\wav\bird\111090.wav,0
6192,ff1010bird\ff1010bird_wav\wav\not_bird\57029.wav,1
2992,ff1010bird\ff1010bird_wav\wav\not_bird\132110.wav,1
4950,ff1010bird\ff1010bird_wav\wav\not_bird\19033.wav,1
2720,ff1010bird\ff1010bird_wav\wav\not_bird\127266.wav,1
4067,ff1010bird\ff1010bird_wav\wav\not_bird\162713.wav,1
7358,ff1010bird\ff1010bird_wav\wav\not_bird\87526.wav,1
2579,ff1010bird\ff1010bird_wav\wav\not_bird\125072.wav,1
7233,ff1010bird\ff1010bird_wav\wav\not_bird\82269.wav,1
215,ff1010bird\ff1010bird_wav\wav\bird\115418.wav,0
76,ff1010bird\ff1010bird_wav\wav\bird\1050.wav,0
3722,ff1010bird\ff1010bird_wav\wav\not_bird\156027.wav,1
6990,ff1010bird\ff1010bird_wav\wav\not_bird\76326.wav,1
2004,ff1010bird\ff1010bird_wav\wav\not_bird\102841.wav,1
5290,ff1010bird\ff1010bird_wav\wav\not_bird\28252.wav,1
1461,ff1010bird\ff1010bird_wav\wav\bird\56512.wav,0
5137,ff1010bird\ff1010bird_wav\wav\not_bird\2155.wav,1
5809,ff1010bird\ff1010bird_wav\wav\not_bird\46238.wav,1
2531,ff1010bird\ff1010bird_wav\wav\not_bird\123691.wav,1
2914,ff1010bird\ff1010bird_wav\wav\not_bird\128615.wav,1
5191,ff1010bird\ff1010bird_wav\wav\not_bird\23538.wav,1
6193,ff1010bird\ff1010bird_wav\wav\not_bird\57030.wav,1
6734,ff1010bird\ff1010bird_wav\wav\not_bird\69963.wav,1
2848,ff1010bird\ff1010bird_wav\wav\not_bird\127631.wav,1
3306,ff1010bird\ff1010bird_wav\wav\not_bird\14527.wav,1
1501,ff1010bird\ff1010bird_wav\wav\bird\58558.wav,0
7620,ff1010bird\ff1010bird_wav\wav\not_bird\95948.wav,1
239,ff1010bird\ff1010bird_wav\wav\bird\117560.wav,0
4967,ff1010bird\ff1010bird_wav\wav\not_bird\190896.wav,1
6246,ff1010bird\ff1010bird_wav\wav\not_bird\58268.wav,1
5876,ff1010bird\ff1010bird_wav\wav\not_bird\48926.wav,1
4369,ff1010bird\ff1010bird_wav\wav\not_bird\170023.wav,1
5636,ff1010bird\ff1010bird_wav\wav\not_bird\41363.wav,1
1616,ff1010bird\ff1010bird_wav\wav\bird\71054.wav,0
1875,ff1010bird\ff1010bird_wav\wav\bird\96174.wav,0
7023,ff1010bird\ff1010bird_wav\wav\not_bird\77466.wav,1
3982,ff1010bird\ff1010bird_wav\wav\not_bird\161519.wav,1
6302,ff1010bird\ff1010bird_wav\wav\not_bird\5929.wav,1
1099,ff1010bird\ff1010bird_wav\wav\bird\26975.wav,0
3049,ff1010bird\ff1010bird_wav\wav\not_bird\133879.wav,1
5195,ff1010bird\ff1010bird_wav\wav\not_bird\23750.wav,1
1601,ff1010bird\ff1010bird_wav\wav\bird\70150.wav,0
767,ff1010bird\ff1010bird_wav\wav\bird\170950.wav,0
3423,ff1010bird\ff1010bird_wav\wav\not_bird\147239.wav,1
6224,ff1010bird\ff1010bird_wav\wav\not_bird\57604.wav,1
107,ff1010bird\ff1010bird_wav\wav\bird\108769.wav,0
1641,ff1010bird\ff1010bird_wav\wav\bird\72265.wav,0
2415,ff1010bird\ff1010bird_wav\wav\not_bird\118583.wav,1
1716,ff1010bird\ff1010bird_wav\wav\bird\76437.wav,0
5001,ff1010bird\ff1010bird_wav\wav\not_bird\191917.wav,1
4376,ff1010bird\ff1010bird_wav\wav\not_bird\170260.wav,1
3385,ff1010bird\ff1010bird_wav\wav\not_bird\146708.wav,1
4094,ff1010bird\ff1010bird_wav\wav\not_bird\163432.wav,1
5150,ff1010bird\ff1010bird_wav\wav\not_bird\22160.wav,1
705,ff1010bird\ff1010bird_wav\wav\bird\164385.wav,0
4188,ff1010bird\ff1010bird_wav\wav\not_bird\165807.wav,1
7667,ff1010bird\ff1010bird_wav\wav\not_bird\98738.wav,1
7113,ff1010bird\ff1010bird_wav\wav\not_bird\7885.wav,1
1629,ff1010bird\ff1010bird_wav\wav\bird\71838.wav,0
7150,ff1010bird\ff1010bird_wav\wav\not_bird\79614.wav,1
48,ff1010bird\ff1010bird_wav\wav\bird\104192.wav,0
890,ff1010bird\ff1010bird_wav\wav\bird\182740.wav,0
1648,ff1010bird\ff1010bird_wav\wav\bird\72696.wav,0
6769,ff1010bird\ff1010bird_wav\wav\not_bird\7133.wav,1
6473,ff1010bird\ff1010bird_wav\wav\not_bird\63735.wav,1
2382,ff1010bird\ff1010bird_wav\wav\not_bird\117048.wav,1
3522,ff1010bird\ff1010bird_wav\wav\not_bird\149931.wav,1
7550,ff1010bird\ff1010bird_wav\wav\not_bird\93663.wav,1
236,ff1010bird\ff1010bird_wav\wav\bird\117407.wav,0
1002,ff1010bird\ff1010bird_wav\wav\bird\191519.wav,0
5540,ff1010bird\ff1010bird_wav\wav\not_bird\38884.wav,1
6793,ff1010bird\ff1010bird_wav\wav\not_bird\71863.wav,1
5501,ff1010bird\ff1010bird_wav\wav\not_bird\38388.wav,1
7063,ff1010bird\ff1010bird_wav\wav\not_bird\77789.wav,1
6898,ff1010bird\ff1010bird_wav\wav\not_bird\73748.wav,1
3803,ff1010bird\ff1010bird_wav\wav\not_bird\157512.wav,1
3376,ff1010bird\ff1010bird_wav\wav\not_bird\146359.wav,1
2953,ff1010bird\ff1010bird_wav\wav\not_bird\131032.wav,1
6973,ff1010bird\ff1010bird_wav\wav\not_bird\75860.wav,1
6693,ff1010bird\ff1010bird_wav\wav\not_bird\69004.wav,1
7204,ff1010bird\ff1010bird_wav\wav\not_bird\81189.wav,1
2869,ff1010bird\ff1010bird_wav\wav\not_bird\127798.wav,1
2573,ff1010bird\ff1010bird_wav\wav\not_bird\124699.wav,1
2410,ff1010bird\ff1010bird_wav\wav\not_bird\118332.wav,1
3817,ff1010bird\ff1010bird_wav\wav\not_bird\157646.wav,1
2885,ff1010bird\ff1010bird_wav\wav\not_bird\127997.wav,1
6103,ff1010bird\ff1010bird_wav\wav\not_bird\55730.wav,1
698,ff1010bird\ff1010bird_wav\wav\bird\163499.wav,0
2072,ff1010bird\ff1010bird_wav\wav\not_bird\104585.wav,1
3236,ff1010bird\ff1010bird_wav\wav\not_bird\141859.wav,1
4558,ff1010bird\ff1010bird_wav\wav\not_bird\17509.wav,1
6035,ff1010bird\ff1010bird_wav\wav\not_bird\54949.wav,1
6780,ff1010bird\ff1010bird_wav\wav\not_bird\71699.wav,1
154,ff1010bird\ff1010bird_wav\wav\bird\111031.wav,0
6129,ff1010bird\ff1010bird_wav\wav\not_bird\56382.wav,1
5042,ff1010bird\ff1010bird_wav\wav\not_bird\193761.wav,1
7298,ff1010bird\ff1010bird_wav\wav\not_bird\86739.wav,1
7593,ff1010bird\ff1010bird_wav\wav\not_bird\95028.wav,1
5971,ff1010bird\ff1010bird_wav\wav\not_bird\52873.wav,1
6917,ff1010bird\ff1010bird_wav\wav\not_bird\74468.wav,1
1131,ff1010bird\ff1010bird_wav\wav\bird\3190.wav,0
2465,ff1010bird\ff1010bird_wav\wav\not_bird\121264.wav,1
52,ff1010bird\ff1010bird_wav\wav\bird\104393.wav,0
6537,ff1010bird\ff1010bird_wav\wav\not_bird\64335.wav,1
4695,ff1010bird\ff1010bird_wav\wav\not_bird\180617.wav,1
6850,ff1010bird\ff1010bird_wav\wav\not_bird\73108.wav,1
4560,ff1010bird\ff1010bird_wav\wav\not_bird\175141.wav,1
7273,ff1010bird\ff1010bird_wav\wav\not_bird\86248.wav,1
3248,ff1010bird\ff1010bird_wav\wav\not_bird\143115.wav,1
7286,ff1010bird\ff1010bird_wav\wav\not_bird\86648.wav,1
1262,ff1010bird\ff1010bird_wav\wav\bird\42915.wav,0
4711,ff1010bird\ff1010bird_wav\wav\not_bird\181406.wav,1
5431,ff1010bird\ff1010bird_wav\wav\not_bird\34681.wav,1
4132,ff1010bird\ff1010bird_wav\wav\not_bird\164373.wav,1
1132,ff1010bird\ff1010bird_wav\wav\bird\31909.wav,0
3956,ff1010bird\ff1010bird_wav\wav\not_bird\160536.wav,1
4385,ff1010bird\ff1010bird_wav\wav\not_bird\170482.wav,1
3627,ff1010bird\ff1010bird_wav\wav\not_bird\155093.wav,1
7671,ff1010bird\ff1010bird_wav\wav\not_bird\98854.wav,1
4825,ff1010bird\ff1010bird_wav\wav\not_bird\186700.wav,1
4724,ff1010bird\ff1010bird_wav\wav\not_bird\182530.wav,1
1306,ff1010bird\ff1010bird_wav\wav\bird\48398.wav,0
5644,ff1010bird\ff1010bird_wav\wav\not_bird\41719.wav,1
5437,ff1010bird\ff1010bird_wav\wav\not_bird\35058.wav,1
6244,ff1010bird\ff1010bird_wav\wav\not_bird\58266.wav,1
1773,ff1010bird\ff1010bird_wav\wav\bird\81837.wav,0
4027,ff1010bird\ff1010bird_wav\wav\not_bird\162333.wav,1
557,ff1010bird\ff1010bird_wav\wav\bird\154976.wav,0
1991,ff1010bird\ff1010bird_wav\wav\not_bird\102089.wav,1
5882,ff1010bird\ff1010bird_wav\wav\not_bird\48998.wav,1
783,ff1010bird\ff1010bird_wav\wav\bird\173337.wav,0
5455,ff1010bird\ff1010bird_wav\wav\not_bird\36486.wav,1
4078,ff1010bird\ff1010bird_wav\wav\not_bird\162738.wav,1
136,ff1010bird\ff1010bird_wav\wav\bird\111005.wav,0
2595,ff1010bird\ff1010bird_wav\wav\not_bird\125557.wav,1
5912,ff1010bird\ff1010bird_wav\wav\not_bird\50586.wav,1
3718,ff1010bird\ff1010bird_wav\wav\not_bird\155639.wav,1
4720,ff1010bird\ff1010bird_wav\wav\not_bird\18229.wav,1
2217,ff1010bird\ff1010bird_wav\wav\not_bird\110913.wav,1
130,ff1010bird\ff1010bird_wav\wav\bird\110921.wav,0
1055,ff1010bird\ff1010bird_wav\wav\bird\20011.wav,0
269,ff1010bird\ff1010bird_wav\wav\bird\120948.wav,0
846,ff1010bird\ff1010bird_wav\wav\bird\17862.wav,0
6612,ff1010bird\ff1010bird_wav\wav\not_bird\66005.wav,1
2160,ff1010bird\ff1010bird_wav\wav\not_bird\108359.wav,1
2623,ff1010bird\ff1010bird_wav\wav\not_bird\126333.wav,1
5559,ff1010bird\ff1010bird_wav\wav\not_bird\39649.wav,1
4343,ff1010bird\ff1010bird_wav\wav\not_bird\169470.wav,1
2146,ff1010bird\ff1010bird_wav\wav\not_bird\107606.wav,1
3289,ff1010bird\ff1010bird_wav\wav\not_bird\144123.wav,1
6987,ff1010bird\ff1010bird_wav\wav\not_bird\76286.wav,1
5510,ff1010bird\ff1010bird_wav\wav\not_bird\38571.wav,1
1213,ff1010bird\ff1010bird_wav\wav\bird\38283.wav,0
5342,ff1010bird\ff1010bird_wav\wav\not_bird\31155.wav,1
3027,ff1010bird\ff1010bird_wav\wav\not_bird\133083.wav,1
2123,ff1010bird\ff1010bird_wav\wav\not_bird\106560.wav,1
1810,ff1010bird\ff1010bird_wav\wav\bird\89961.wav,0
2966,ff1010bird\ff1010bird_wav\wav\not_bird\131135.wav,1
2559,ff1010bird\ff1010bird_wav\wav\not_bird\124681.wav,1
4281,ff1010bird\ff1010bird_wav\wav\not_bird\168674.wav,1
7345,ff1010bird\ff1010bird_wav\wav\not_bird\86972.wav,1
202,ff1010bird\ff1010bird_wav\wav\bird\113577.wav,0
4227,ff1010bird\ff1010bird_wav\wav\not_bird\166894.wav,1
1048,ff1010bird\ff1010bird_wav\wav\bird\195090.wav,0
511,ff1010bird\ff1010bird_wav\wav\bird\150861.wav,0
2099,ff1010bird\ff1010bird_wav\wav\not_bird\105086.wav,1
412,ff1010bird\ff1010bird_wav\wav\bird\139104.wav,0
7306,ff1010bird\ff1010bird_wav\wav\not_bird\86762.wav,1
4770,ff1010bird\ff1010bird_wav\wav\not_bird\184635.wav,1
5513,ff1010bird\ff1010bird_wav\wav\not_bird\38582.wav,1
6665,ff1010bird\ff1010bird_wav\wav\not_bird\67829.wav,1
1560,ff1010bird\ff1010bird_wav\wav\bird\66093.wav,0
1559,ff1010bird\ff1010bird_wav\wav\bird\66052.wav,0
4592,ff1010bird\ff1010bird_wav\wav\not_bird\176250.wav,1
2447,ff1010bird\ff1010bird_wav\wav\not_bird\120386.wav,1
4424,ff1010bird\ff1010bird_wav\wav\not_bird\171017.wav,1
5219,ff1010bird\ff1010bird_wav\wav\not_bird\25067.wav,1
5819,ff1010bird\ff1010bird_wav\wav\not_bird\46350.wav,1
2111,ff1010bird\ff1010bird_wav\wav\not_bird\105323.wav,1
2733,ff1010bird\ff1010bird_wav\wav\not_bird\127282.wav,1
761,ff1010bird\ff1010bird_wav\wav\bird\16994.wav,0
5795,ff1010bird\ff1010bird_wav\wav\not_bird\46068.wav,1
1329,ff1010bird\ff1010bird_wav\wav\bird\50124.wav,0
4606,ff1010bird\ff1010bird_wav\wav\not_bird\177183.wav,1
245,ff1010bird\ff1010bird_wav\wav\bird\118592.wav,0
316,ff1010bird\ff1010bird_wav\wav\bird\124488.wav,0
2958,ff1010bird\ff1010bird_wav\wav\not_bird\131111.wav,1
3411,ff1010bird\ff1010bird_wav\wav\not_bird\146861.wav,1
5567,ff1010bird\ff1010bird_wav\wav\not_bird\39731.wav,1
6457,ff1010bird\ff1010bird_wav\wav\not_bird\63708.wav,1
3087,ff1010bird\ff1010bird_wav\wav\not_bird\136473.wav,1
2375,ff1010bird\ff1010bird_wav\wav\not_bird\11697.wav,1
6933,ff1010bird\ff1010bird_wav\wav\not_bird\74847.wav,1
5144,ff1010bird\ff1010bird_wav\wav\not_bird\21891.wav,1
3361,ff1010bird\ff1010bird_wav\wav\not_bird\146212.wav,1
4282,ff1010bird\ff1010bird_wav\wav\not_bird\168693.wav,1
368,ff1010bird\ff1010bird_wav\wav\bird\130874.wav,0
6618,ff1010bird\ff1010bird_wav\wav\not_bird\66046.wav,1
4017,ff1010bird\ff1010bird_wav\wav\not_bird\161929.wav,1
4151,ff1010bird\ff1010bird_wav\wav\not_bird\164926.wav,1
1659,ff1010bird\ff1010bird_wav\wav\bird\73039.wav,0
3417,ff1010bird\ff1010bird_wav\wav\not_bird\146867.wav,1
2847,ff1010bird\ff1010bird_wav\wav\not_bird\127630.wav,1
4371,ff1010bird\ff1010bird_wav\wav\not_bird\17004.wav,1
3045,ff1010bird\ff1010bird_wav\wav\not_bird\133744.wav,1
405,ff1010bird\ff1010bird_wav\wav\bird\137884.wav,0
4605,ff1010bird\ff1010bird_wav\wav\not_bird\177140.wav,1
5484,ff1010bird\ff1010bird_wav\wav\not_bird\38232.wav,1
754,ff1010bird\ff1010bird_wav\wav\bird\169134.wav,0
7239,ff1010bird\ff1010bird_wav\wav\not_bird\82540.wav,1
3798,ff1010bird\ff1010bird_wav\wav\not_bird\157472.wav,1
6313,ff1010bird\ff1010bird_wav\wav\not_bird\59562.wav,1
2594,ff1010bird\ff1010bird_wav\wav\not_bird\125556.wav,1
4600,ff1010bird\ff1010bird_wav\wav\not_bird\176594.wav,1
4537,ff1010bird\ff1010bird_wav\wav\not_bird\174092.wav,1
295,ff1010bird\ff1010bird_wav\wav\bird\122766.wav,0
5758,ff1010bird\ff1010bird_wav\wav\not_bird\44432.wav,1
3452,ff1010bird\ff1010bird_wav\wav\not_bird\147933.wav,1
4852,ff1010bird\ff1010bird_wav\wav\not_bird\187300.wav,1
5262,ff1010bird\ff1010bird_wav\wav\not_bird\26071.wav,1
2600,ff1010bird\ff1010bird_wav\wav\not_bird\125736.wav,1
965,ff1010bird\ff1010bird_wav\wav\bird\188704.wav,0
2570,ff1010bird\ff1010bird_wav\wav\not_bird\124694.wav,1
3699,ff1010bird\ff1010bird_wav\wav\not_bird\15528.wav,1
3485,ff1010bird\ff1010bird_wav\wav\not_bird\148461.wav,1
